version,1.3.0
info,team,Nepal
info,team,Netherlands
info,gender,male
info,season,2019/20
info,date,2019/10/07
info,series,Oman Pentangular T20I Series
info,match_number,5
info,venue,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1)
info,city,Al Amarat
info,toss_winner,Nepal
info,toss_decision,field
info,umpire,Vinod Babu
info,umpire,Rashid Riaz
info,reserve_umpire,Harikrishna Pillai
info,match_referee,WC Labrooy
info,winner,Nepal
info,winner_wickets,4
ball,1,0.1,Netherlands,TP Visee,MP O'Dowd,Sompal Kami,2,0,"",""
ball,1,0.2,Netherlands,TP Visee,MP O'Dowd,Sompal Kami,1,0,"",""
ball,1,0.3,Netherlands,MP O'Dowd,TP Visee,Sompal Kami,1,0,"",""
ball,1,0.4,Netherlands,TP Visee,MP O'Dowd,Sompal Kami,1,0,"",""
ball,1,0.5,Netherlands,MP O'Dowd,TP Visee,Sompal Kami,0,0,"",""
ball,1,0.6,Netherlands,MP O'Dowd,TP Visee,Sompal Kami,4,0,"",""
ball,1,1.1,Netherlands,TP Visee,MP O'Dowd,S Lamichhane,0,0,bowled,TP Visee
ball,1,1.2,Netherlands,AJ Staal,MP O'Dowd,S Lamichhane,0,1,"",""
ball,1,1.3,Netherlands,AJ Staal,MP O'Dowd,S Lamichhane,0,0,"",""
ball,1,1.4,Netherlands,AJ Staal,MP O'Dowd,S Lamichhane,0,0,"",""
ball,1,1.5,Netherlands,AJ Staal,MP O'Dowd,S Lamichhane,1,0,"",""
ball,1,1.6,Netherlands,MP O'Dowd,AJ Staal,S Lamichhane,0,0,"",""
ball,1,1.7,Netherlands,MP O'Dowd,AJ Staal,S Lamichhane,0,0,"",""
ball,1,2.1,Netherlands,AJ Staal,MP O'Dowd,Sompal Kami,0,0,"",""
ball,1,2.2,Netherlands,AJ Staal,MP O'Dowd,Sompal Kami,0,0,"",""
ball,1,2.3,Netherlands,AJ Staal,MP O'Dowd,Sompal Kami,0,0,"",""
ball,1,2.4,Netherlands,AJ Staal,MP O'Dowd,Sompal Kami,2,0,"",""
ball,1,2.5,Netherlands,AJ Staal,MP O'Dowd,Sompal Kami,4,0,"",""
ball,1,2.6,Netherlands,AJ Staal,MP O'Dowd,Sompal Kami,6,0,"",""
ball,1,3.1,Netherlands,MP O'Dowd,AJ Staal,S Lamichhane,2,0,"",""
ball,1,3.2,Netherlands,MP O'Dowd,AJ Staal,S Lamichhane,4,0,"",""
ball,1,3.3,Netherlands,MP O'Dowd,AJ Staal,S Lamichhane,0,0,"",""
