version,1.3.0
info,team,Hong Kong
info,team,Nigeria
info,gender,male
info,season,2019/20
info,date,2019/10/27
info,competition,ICC Men's T20 World Cup Qualifier
info,match_number,39
info,venue,Tolerance Oval
info,city,Abu Dhabi
info,toss_winner,Nigeria
info,toss_decision,bat
info,player_of_match,Mohammad Ghazanfar
info,umpire,Sharfuddoula
info,umpire,RR Wimalasiri
info,reserve_umpire,Ahsan Raza
info,match_referee,JJ Crowe
info,winner,Hong Kong
info,winner_wickets,5
ball,1,0.1,Nigeria,Sulaimon Runsewe,D Ajekun,K Christie,1,0,"",""
ball,1,0.2,Nigeria,D Ajekun,Sulaimon Runsewe,K Christie,0,0,"",""
ball,1,0.3,Nigeria,D Ajekun,Sulaimon Runsewe,K Christie,0,0,"",""
ball,1,0.4,Nigeria,D Ajekun,Sulaimon Runsewe,K Christie,0,0,"",""
ball,1,0.5,Nigeria,D Ajekun,Sulaimon Runsewe,K Christie,0,0,"",""
ball,1,0.6,Nigeria,D Ajekun,Sulaimon Runsewe,K Christie,6,0,"",""
ball,1,1.1,Nigeria,Sulaimon Runsewe,D Ajekun,Aizaz Khan,0,0,"",""
ball,1,1.2,Nigeria,Sulaimon Runsewe,D Ajekun,Aizaz Khan,0,0,"",""
ball,1,1.3,Nigeria,Sulaimon Runsewe,D Ajekun,Aizaz Khan,0,0,"",""
ball,1,1.4,Nigeria,Sulaimon Runsewe,D Ajekun,Aizaz Khan,1,0,"",""
ball,1,1.5,Nigeria,D Ajekun,Sulaimon Runsewe,Aizaz Khan,0,0,"",""
ball,1,1.6,Nigeria,D Ajekun,Sulaimon Runsewe,Aizaz Khan,1,0,"",""
ball,1,2.1,Nigeria,D Ajekun,Sulaimon Runsewe,Nasrulla Rana,0,1,"",""
ball,1,2.2,Nigeria,D Ajekun,Sulaimon Runsewe,Nasrulla Rana,0,1,"",""
ball,1,2.3,Nigeria,D Ajekun,Sulaimon Runsewe,Nasrulla Rana,0,0,"",""
ball,1,2.4,Nigeria,D Ajekun,Sulaimon Runsewe,Nasrulla Rana,0,0,"",""
ball,1,2.5,Nigeria,D Ajekun,Sulaimon Runsewe,Nasrulla Rana,0,0,"",""
ball,1,2.6,Nigeria,D Ajekun,Sulaimon Runsewe,Nasrulla Rana,1,0,"",""
ball,1,2.7,Nigeria,Sulaimon Runsewe,D Ajekun,Nasrulla Rana,0,0,"",""
ball,1,2.8,Nigeria,Sulaimon Runsewe,D Ajekun,Nasrulla Rana,0,0,"",""
ball,1,3.1,Nigeria,D Ajekun,Sulaimon Runsewe,Haroon Arshad,1,0,"",""
