DCThomas,West Indies,Bangladesh,0,0,0,0,0,8,1,11,2,0,11.0,Windsor Park Roseau,0,0,2009,50
DCThomas,West Indies,England,9,21,1,0,42.857142857142854,0,0,0,0,0,0,MA Chidambaram Stadium Chepauk,1,2,2011,32
DCThomas,West Indies,Bangladesh,25,32,2,0,78.125,0,0,0,0,0,0,Shere Bangla National Stadium,0,2,2012,43
DCThomas,West Indies,Bangladesh,29,37,2,0,78.37837837837837,0,0,0,0,0,0,Warner Park Basseterre,0,3,2009,55
DCThomas,West Indies,New Zealand,20,32,1,0,62.5,0,0,0,0,0,0,Warner Park Basseterre,0,1,2012,27
DCThomas,West Indies,Ireland,2,8,0,0,25.0,0,0,0,0,0,0,Punjab Cricket Association Stadium Mohali,0,0,2011,-4
DCThomas,West Indies,Bangladesh,16,35,1,0,45.714285714285715,0,0,0,0,0,0,Sheikh Abu Naser Stadium,0,0,2012,11
DCThomas,West Indies,Australia,3,11,0,0,27.27272727272727,0,0,0,0,0,0,Western Australia Cricket Association Ground,0,1,2013,5
DCThomas,West Indies,Australia,0,1,0,0,0.0,0,0,0,0,0,0,Western Australia Cricket Association Ground,0,0,2013,-8
DCThomas,West Indies,Australia,7,6,1,0,116.66666666666667,0,0,0,0,0,0,Sydney Cricket Ground,0,2,2013,24
DCThomas,West Indies,Bangladesh,10,36,1,0,27.77777777777778,0,0,0,0,0,0,Shere Bangla National Stadium,0,2,2012,21
DCThomas,West Indies,India,2,8,0,0,25.0,0,0,0,0,0,0,MA Chidambaram Stadium Chepauk,0,1,2011,4
DCThomas,West Indies,Netherlands,13,14,1,0,92.85714285714286,0,0,0,0,0,0,Feroz Shah Kotla,0,0,2011,14
DCThomas,West Indies,Australia,19,18,1,1,105.55555555555556,0,0,0,0,0,0,Melbourne Cricket Ground,0,1,2013,30
DCThomas,West Indies,Bangladesh,0,2,0,0,0.0,0,0,0,0,0,0,Sheikh Abu Naser Stadium,0,0,2012,-8
DCThomas,West Indies,Australia,19,25,3,0,76.0,0,0,0,0,0,0,Manuka Oval,0,2,2013,38
DCThomas,West Indies,South Africa,15,27,1,0,55.55555555555556,0,0,0,0,0,0,Feroz Shah Kotla,0,1,2011,20
DCThomas,West Indies,New Zealand,37,43,3,1,86.04651162790698,0,0,0,0,0,0,Warner Park Basseterre,1,1,2012,62
DCThomas,West Indies,Bangladesh,12,22,1,0,54.54545454545454,0,0,0,0,0,0,Shere Bangla National Stadium,0,1,2012,17
