RRPowar,India,South Africa,0,0,0,0,0,59,9,48,0,0,5.333333333333333,Civil Service Cricket Club Stormont,0,0,2007,2
RRPowar,India,West Indies,12,22,1,0,54.54545454545454,61,10,38,2,0,3.8,Sabina Park Kingston,0,0,2006,65
RRPowar,India,England,54,85,4,1,63.52941176470588,54,9,44,2,1,4.888888888888889,Keenan Stadium,0,0,2006,128
RRPowar,India,Bangladesh,5,13,0,0,38.46153846153847,59,9,32,1,1,3.5555555555555554,Shere Bangla National Stadium,0,0,2007,38
RRPowar,India,Bangladesh,0,0,0,0,0,59,9,56,2,0,6.222222222222222,Shere Bangla National Stadium,0,0,2007,50
RRPowar,India,West Indies,5,13,0,0,38.46153846153847,60,10,53,2,0,5.3,MA Chidambaram Stadium Chepauk,0,0,2007,51
RRPowar,India,Australia,17,18,1,1,94.44444444444444,29,4,30,0,0,7.5,Nehru Stadium,0,0,2007,20
RRPowar,India,England,1,1,0,0,100.0,61,10,46,1,0,4.6,Nehru Stadium Fatorda,0,0,2006,30
RRPowar,India,West Indies,0,0,0,0,0,54,9,56,2,0,6.222222222222222,Queen's Park Oval Port of Spain,0,0,2006,50
RRPowar,India,West Indies,1,8,0,0,12.5,61,10,59,0,1,5.9,Warner Park Basseterre,0,0,2006,5
RRPowar,India,England,7,11,0,0,63.63636363636363,60,10,26,1,0,2.6,Old Trafford,0,1,2007,44
RRPowar,India,England,0,0,0,0,0,42,7,45,2,0,6.428571428571429,Headingley,0,0,2007,50
RRPowar,India,Pakistan,0,0,0,0,0,59,9,49,1,0,5.444444444444445,National Stadium,0,0,2006,27
RRPowar,India,England,10,20,1,0,50.0,31,5,32,0,0,6.4,Lord's,0,0,2007,7
RRPowar,India,England,0,0,0,0,0,47,7,24,3,1,3.4285714285714284,Sawai Mansingh Stadium,1,0,2006,101
RRPowar,India,South Africa,1,3,0,0,33.33333333333333,59,9,41,1,0,4.555555555555555,Civil Service Cricket Club Stormont,0,0,2007,24
RRPowar,India,England,1,2,0,0,50.0,60,10,44,1,1,4.4,County Ground,0,0,2007,34
RRPowar,India,Australia,0,0,0,0,0,35,5,54,0,0,10.8,M Chinnaswamy Stadium,0,0,2007,-4
RRPowar,India,England,5,13,0,0,38.46153846153847,62,10,45,2,0,4.5,Edgbaston,0,0,2007,53
RRPowar,India,England,0,0,0,0,0,53,8,44,0,1,5.5,Kennington Oval,0,0,2007,10
RRPowar,India,England,0,0,0,0,0,60,10,34,3,0,3.4,Nahar Singh Stadium,0,0,2006,81
