DJWorrall,Australia,South Africa,0,0,0,0,0,55,9,78,0,0,8.666666666666666,Kingsmead,0,1,2016,8
DJWorrall,Australia,South Africa,6,4,1,0,150.0,44,7,50,0,0,7.142857142857143,SuperSport Park,0,0,2016,7
DJWorrall,Australia,Ireland,0,0,0,0,0,60,10,45,1,0,4.5,Willowmoore Park,0,0,2016,29
