MAVermeulen,Zimbabwe,Bangladesh,7,16,1,0,43.75,0,0,0,0,0,0,Zohur Ahmed Chowdhury Stadium,0,0,2009,2
MAVermeulen,Zimbabwe,Bangladesh,16,14,2,0,114.28571428571428,0,0,0,0,0,0,Queens Sports Club,0,0,2009,18
MAVermeulen,Zimbabwe,South Africa,8,18,0,0,44.44444444444444,0,0,0,0,0,0,Willowmoore Park,0,3,2009,26
MAVermeulen,Zimbabwe,Bangladesh,11,18,2,0,61.111111111111114,0,0,0,0,0,0,Queens Sports Club,0,3,2009,35
MAVermeulen,Zimbabwe,Bangladesh,5,5,1,0,100.0,0,0,0,0,0,0,Queens Sports Club,0,0,2009,6
MAVermeulen,Zimbabwe,Bangladesh,3,9,0,0,33.33333333333333,0,0,0,0,0,0,Zohur Ahmed Chowdhury Stadium,0,1,2009,5
MAVermeulen,Zimbabwe,Bangladesh,92,128,6,0,71.875,0,0,0,0,0,0,Queens Sports Club,0,0,2009,106
