JTBall,England,Australia,0,0,0,0,0,54,9,65,0,1,7.222222222222222,Edgbaston,0,0,2017,8
JTBall,England,Bangladesh,28,22,5,0,127.27272727272727,48,8,45,2,0,5.625,Shere Bangla National Stadium,0,0,2016,85
JTBall,England,New Zealand,0,1,0,0,0.0,47,7,34,2,0,4.857142857142857,Sophia Gardens,0,0,2017,46
JTBall,England,India,0,0,0,0,0,61,10,80,0,0,8.0,Barabati Stadium,0,1,2017,8
JTBall,England,Pakistan,2,5,0,0,40.0,49,8,37,1,0,4.625,Sophia Gardens,0,0,2017,25
JTBall,England,Ireland,0,0,0,0,0,29,4,16,1,0,4.0,County Ground,0,0,2017,29
JTBall,England,Bangladesh,0,0,0,0,0,63,10,51,5,0,5.1,Shere Bangla National Stadium,0,0,2016,143
JTBall,England,Bangladesh,0,0,0,0,0,47,7,44,0,0,6.285714285714286,Zahur Ahmed Chowdhury Stadium,0,0,2016,0
JTBall,England,India,0,0,0,0,0,60,10,57,2,0,5.7,Eden Gardens,0,0,2017,52
JTBall,England,India,0,0,0,0,0,63,10,68,3,0,6.8,Maharashtra Cricket Association Stadium,0,0,2017,75
JTBall,England,South Africa,0,0,0,0,0,61,10,83,0,0,8.3,The Rose Bowl,0,0,2017,0
JTBall,England,Ireland,0,0,0,0,0,42,7,38,1,0,5.428571428571429,Lord's,0,3,2017,51
JTBall,England,Bangladesh,0,0,0,0,0,59,9,82,1,1,9.11111111111111,Kennington Oval,0,0,2017,31
