Player name,Country,Opponent team,Runs Scored,Balls played,Four,Six,Strike Rate,Balls bowled,over,Runs Given,Wickets,Maiden Over,Economy,Venue,Total Score
Player name,Country,Opponent team,Runs Scored,Balls played,Four,Six,Strike Rate,Balls bowled,over,Runs Given,Wickets,Maiden Over,Economy,Venue,Total Score
Player name,Country,Opponent team,Runs Scored,Balls played,Four,Six,Strike Rate,Balls bowled,over,Runs Given,Wickets,Maiden Over,Economy,Venue,Total Score
MdShafiqulHaque,Thailand,Malaysia,9,13,0,0,69.23076923076923,0,0,0,0,0,0,Kinrara Academy Oval,7
MdShafiqulHaque,Thailand,Maldives,38,19,1,4,200.0,0,0,0,0,0,0,Kinrara Academy Oval,47
MdShafiqulHaque,Thailand,Malaysia,11,18,0,0,61.111111111111114,0,0,0,0,0,0,Kinrara Academy Oval,9
MdShafiqulHaque,Thailand,Maldives,30,16,3,2,187.5,17,2,26,1,0,13.0,Kinrara Academy Oval,56
MdShafiqulHaque,Thailand,Malaysia,9,13,0,0,69.23076923076923,0,0,0,0,0,0,Kinrara Academy Oval,7
MdShafiqulHaque,Thailand,Malaysia,11,18,0,0,61.111111111111114,0,0,0,0,0,0,Kinrara Academy Oval,9
MdShafiqulHaque,Thailand,Maldives,38,19,1,4,200.0,0,0,0,0,0,0,Kinrara Academy Oval,47
MdShafiqulHaque,Thailand,Maldives,30,16,3,2,187.5,17,2,26,1,0,13.0,Kinrara Academy Oval,56
MdShafiqulHaque,Thailand,Malaysia,9,13,0,0,69.23076923076923,0,0,0,0,0,0,Kinrara Academy Oval,7
MdShafiqulHaque,Thailand,Malaysia,11,18,0,0,61.111111111111114,0,0,0,0,0,0,Kinrara Academy Oval,9
MdShafiqulHaque,Thailand,Maldives,38,19,1,4,200.0,0,0,0,0,0,0,Kinrara Academy Oval,47
MdShafiqulHaque,Thailand,Maldives,30,16,3,2,187.5,17,2,26,1,0,13.0,Kinrara Academy Oval,56
