Player name,Country,Opponent team,Runs Scored,Balls played,Four,Six,Strike Rate,Balls bowled,over,Runs Given,Wickets,Maiden Over,Economy,Venue,Total Score
Player name,Country,Opponent team,Runs Scored,Balls played,Four,Six,Strike Rate,Balls bowled,over,Runs Given,Wickets,Maiden Over,Economy,Venue,Total Score
Player name,Country,Opponent team,Runs Scored,Balls played,Four,Six,Strike Rate,Balls bowled,over,Runs Given,Wickets,Maiden Over,Economy,Venue,Total Score
TKCurran,England,South Africa,1,2,0,0,50.0,23,3,25,2,0,8.333333333333334,Sophia Gardens,47
TKCurran,England,South Africa,0,0,0,0,0,23,3,33,3,0,11.0,County Ground,71
TKCurran,England,South Africa,1,2,0,0,50.0,23,3,25,2,0,8.333333333333334,Sophia Gardens,47
TKCurran,England,South Africa,0,0,0,0,0,23,3,33,3,0,11.0,County Ground,71
TKCurran,England,South Africa,1,2,0,0,50.0,23,3,25,2,0,8.333333333333334,Sophia Gardens,47
TKCurran,England,South Africa,0,0,0,0,0,23,3,33,3,0,11.0,County Ground,71
TKCurran,England,South Africa,1,2,0,0,50.0,23,3,25,2,0,8.333333333333334,Sophia Gardens,47
TKCurran,England,South Africa,1,2,0,0,50.0,23,3,25,2,0,8.333333333333334,Sophia Gardens,47
