Player name,Country,Opponent team,Runs Scored,Balls played,Four,Six,Strike Rate,Balls bowled,over,Runs Given,Wickets,Maiden Over,Economy,Venue,Total Score
Player name,Country,Opponent team,Runs Scored,Balls played,Four,Six,Strike Rate,Balls bowled,over,Runs Given,Wickets,Maiden Over,Economy,Venue,Total Score
Player name,Country,Opponent team,Runs Scored,Balls played,Four,Six,Strike Rate,Balls bowled,over,Runs Given,Wickets,Maiden Over,Economy,Venue,Total Score
AbdulShakoor,United Arab Emirates,Scotland,1,3,0,0,33.33333333333333,0,0,0,0,0,0,Grange Cricket Club Ground Raeburn Place,-5
AbdulShakoor,United Arab Emirates,Netherlands,7,12,0,0,58.333333333333336,0,0,0,0,0,0,Grange Cricket Club Ground Raeburn Place,3
AbdulShakoor,United Arab Emirates,Afghanistan,20,19,2,0,105.26315789473684,0,0,0,0,0,0,Grange Cricket Club Ground Raeburn Place,22
AbdulShakoor,United Arab Emirates,Afghanistan,20,19,2,0,105.26315789473684,0,0,0,0,0,0,Grange Cricket Club Ground Raeburn Place,22
AbdulShakoor,United Arab Emirates,Netherlands,7,12,0,0,58.333333333333336,0,0,0,0,0,0,Grange Cricket Club Ground Raeburn Place,3
AbdulShakoor,United Arab Emirates,Scotland,1,3,0,0,33.33333333333333,0,0,0,0,0,0,Grange Cricket Club Ground Raeburn Place,-5
AbdulShakoor,United Arab Emirates,Afghanistan,20,19,2,0,105.26315789473684,0,0,0,0,0,0,Grange Cricket Club Ground Raeburn Place,22
AbdulShakoor,United Arab Emirates,Netherlands,7,12,0,0,58.333333333333336,0,0,0,0,0,0,Grange Cricket Club Ground Raeburn Place,3
AbdulShakoor,United Arab Emirates,Scotland,1,3,0,0,33.33333333333333,0,0,0,0,0,0,Grange Cricket Club Ground Raeburn Place,-5
