PKDChase,Ireland,New Zealand,14,11,0,1,127.27272727272727,50,8,69,2,0,8.625,Malahide,0,0,2017,66
PKDChase,Ireland,New Zealand,1,2,0,0,50.0,65,10,77,1,0,7.7,Malahide,0,0,2017,22
PKDChase,Ireland,Afghanistan,1,4,0,0,25.0,66,11,42,1,1,3.8181818181818183,Civil Service Cricket Club Stormont,0,0,2016,34
PKDChase,Ireland,United Arab Emirates,0,1,0,0,0.0,41,6,48,2,0,8.0,ICC Global Cricket Academy,0,0,2017,42
PKDChase,Ireland,England,1,2,0,0,50.0,49,8,44,3,0,5.5,County Ground,0,0,2017,74
PKDChase,Ireland,Afghanistan,0,0,0,0,0,62,10,40,2,0,4.0,Civil Service Cricket Club Stormont,0,2,2016,70
PKDChase,Ireland,South Africa,0,1,0,0,0.0,64,10,86,0,0,8.6,Willowmoore Park,0,0,2016,-8
PKDChase,Ireland,Bangladesh,0,0,0,0,0,38,6,33,3,0,5.5,Malahide,0,0,2017,77
PKDChase,Ireland,Afghanistan,0,2,0,0,0.0,60,10,93,1,0,9.3,Greater Noida Sports Complex Ground,0,0,2017,15
PKDChase,Ireland,Pakistan,0,2,0,0,0.0,42,7,72,1,0,10.285714285714286,The Village Malahide,0,0,2016,13
PKDChase,Ireland,Bangladesh,0,2,0,0,0.0,44,7,56,0,0,8.0,Malahide,0,0,2017,-8
PKDChase,Ireland,England,6,12,1,0,50.0,61,10,70,2,0,7.0,Lord's,0,0,2017,53
PKDChase,Ireland,Afghanistan,8,8,0,0,100.0,62,10,70,1,0,7.0,Greater Noida Sports Complex Ground,0,0,2017,33
PKDChase,Ireland,Australia,0,0,0,0,0,30,5,55,0,0,11.0,Willowmoore Park,0,0,2016,-4
PKDChase,Ireland,Afghanistan,0,0,0,0,0,67,11,60,2,0,5.454545454545454,Greater Noida Sports Complex Ground,0,0,2017,52
PKDChase,Ireland,Afghanistan,0,7,0,0,0.0,47,7,52,2,0,7.428571428571429,Civil Service Cricket Club Stormont,0,1,2016,50
