Player name,Country,Opponent team,Runs Scored,Balls played,Four,Six,Strike Rate,Balls bowled,over,Runs Given,Wickets,Maiden Over,Economy,Venue,Total Score
Player name,Country,Opponent team,Runs Scored,Balls played,Four,Six,Strike Rate,Balls bowled,over,Runs Given,Wickets,Maiden Over,Economy,Venue,Total Score
Player name,Country,Opponent team,Runs Scored,Balls played,Four,Six,Strike Rate,Balls bowled,over,Runs Given,Wickets,Maiden Over,Economy,Venue,Total Score
AbulHasan,Bangladesh,Ireland,0,0,0,0,0,17,2,27,0,0,13.5,Civil Service Cricket Club Stormont,-6
AbulHasan,Bangladesh,Pakistan,0,0,0,0,0,17,2,34,2,0,17.0,Pallekele International Cricket Stadium,44
AbulHasan,Bangladesh,Ireland,0,0,0,0,0,17,2,27,0,0,13.5,Civil Service Cricket Club Stormont,-6
AbulHasan,Bangladesh,Pakistan,0,0,0,0,0,17,2,34,2,0,17.0,Pallekele International Cricket Stadium,44
AbulHasan,Bangladesh,Ireland,0,0,0,0,0,17,2,27,0,0,13.5,Civil Service Cricket Club Stormont,-6
AbulHasan,Bangladesh,Pakistan,0,0,0,0,0,17,2,34,2,0,17.0,Pallekele International Cricket Stadium,44
AbulHasan,Bangladesh,Ireland,0,0,0,0,0,17,2,27,0,0,13.5,Civil Service Cricket Club Stormont,-6
