AzharAli,Pakistan,Sri Lanka,7,14,1,0,50.0,0,0,0,0,0,0,R Premadasa Stadium,0,0,2012,4
AzharAli,Pakistan,England,33,38,3,0,86.8421052631579,0,0,0,0,0,0,Sophia Gardens,0,0,2016,36
AzharAli,Pakistan,England,82,112,9,0,73.21428571428571,0,0,0,0,0,0,The Rose Bowl,1,0,2016,111
AzharAli,Pakistan,Sri Lanka,3,2,0,0,150.0,0,0,0,0,0,0,Pallekele International Cricket Stadium,0,0,2012,3
AzharAli,Pakistan,Sri Lanka,49,61,4,0,80.32786885245902,0,0,0,0,0,0,R Premadasa Stadium,0,1,2015,61
AzharAli,Pakistan,England,13,14,2,0,92.85714285714286,5,0,20,0,0,0,Trent Bridge,0,0,2016,15
AzharAli,Pakistan,Australia,6,9,1,0,66.66666666666666,0,0,0,0,0,0,Adelaide Oval,0,1,2017,13
AzharAli,Pakistan,Sri Lanka,21,29,3,0,72.41379310344827,0,0,0,0,0,0,Rangiri Dambulla International Stadium,0,0,2015,24
AzharAli,Pakistan,Australia,27,30,2,0,90.0,18,3,15,0,0,5.0,Sharjah Cricket Stadium,0,0,2012,31
AzharAli,Pakistan,England,0,3,0,0,0.0,0,0,0,0,0,0,Lord's,0,0,2016,-8
AzharAli,Pakistan,Sri Lanka,33,30,4,0,110.00000000000001,11,1,13,0,0,13.0,R Premadasa Stadium,0,0,2015,37
AzharAli,Pakistan,Australia,7,10,1,0,70.0,0,0,0,0,0,0,Sydney Cricket Ground,0,0,2017,8
AzharAli,Pakistan,India,50,68,6,0,73.52941176470588,0,0,0,0,0,0,Edgbaston,0,1,2017,72
AzharAli,Pakistan,Zimbabwe,102,105,8,0,97.14285714285714,0,0,0,0,0,0,Gaddafi Stadium,0,0,2015,126
AzharAli,Pakistan,Sri Lanka,34,50,2,1,68.0,0,0,0,0,0,0,Sophia Gardens,0,0,2017,36
AzharAli,Pakistan,West Indies,9,20,0,0,45.0,0,0,0,0,0,0,Sharjah Cricket Stadium,0,0,2016,3
AzharAli,Pakistan,England,8,12,1,0,66.66666666666666,0,0,0,0,0,0,Sheikh Zayed Stadium,1,1,2015,27
AzharAli,Pakistan,Zimbabwe,11,22,2,0,50.0,0,0,0,0,0,0,Harare Sports Club,0,0,2015,9
AzharAli,Pakistan,England,80,106,5,2,75.47169811320755,17,2,27,0,0,13.5,Headingley,1,0,2016,103
AzharAli,Pakistan,England,44,33,6,2,133.33333333333331,29,4,28,2,0,7.0,Dubai International Cricket Stadium,0,0,2015,104
AzharAli,Pakistan,England,76,103,5,1,73.7864077669903,0,0,0,0,0,0,Sophia Gardens,0,1,2017,99
AzharAli,Pakistan,Sri Lanka,79,106,6,0,74.52830188679245,0,0,0,0,0,0,Pallekele International Cricket Stadium,0,0,2015,93
AzharAli,Pakistan,India,9,39,0,0,23.076923076923077,0,0,0,0,0,0,MA Chidambaram Stadium Chepauk,0,0,2012,3
AzharAli,Pakistan,Sri Lanka,35,44,5,0,79.54545454545455,0,0,0,0,0,0,Mahinda Rajapaksa International Cricket Stadium Sooriyawewa,0,0,2015,40
AzharAli,Pakistan,West Indies,0,1,0,0,0.0,0,0,0,0,0,0,Sharjah Cricket Stadium,0,1,2016,0
AzharAli,Pakistan,England,36,55,1,1,65.45454545454545,12,2,8,0,0,4.0,Sharjah Cricket Stadium,0,0,2015,41
AzharAli,Pakistan,Sri Lanka,81,134,4,1,60.447761194029844,0,0,0,0,0,0,R Premadasa Stadium,0,1,2012,101
AzharAli,Pakistan,India,59,75,6,1,78.66666666666666,0,0,0,0,0,0,Kennington Oval,0,0,2017,75
AzharAli,Pakistan,Bangladesh,36,61,5,0,59.01639344262295,18,3,20,0,0,6.666666666666667,Shere Bangla National Stadium,0,0,2015,37
AzharAli,Pakistan,Australia,24,50,0,0,48.0,0,0,0,0,0,0,Brisbane Cricket Ground Woolloongabba,0,0,2017,18
AzharAli,Pakistan,England,22,45,1,0,48.888888888888886,0,0,0,0,0,0,Sheikh Zayed Stadium,0,0,2015,17
AzharAli,Pakistan,Zimbabwe,46,60,3,1,76.66666666666667,0,0,0,0,0,0,Gaddafi Stadium,0,0,2015,51
AzharAli,Pakistan,New Zealand,3,15,0,0,20.0,43,7,37,2,0,5.285714285714286,Eden Park,0,0,2016,49
AzharAli,Pakistan,Sri Lanka,30,51,3,0,58.82352941176471,0,0,0,0,0,0,R Premadasa Stadium,0,0,2012,29
AzharAli,Pakistan,Ireland,1,12,0,0,8.333333333333332,0,0,0,0,0,0,The Village Malahide,0,0,2016,-5
AzharAli,Pakistan,West Indies,101,110,8,1,91.81818181818183,0,0,0,0,0,0,Sheikh Zayed Stadium,0,0,2016,127
