RahmatShah,Afghanistan,India,9,24,1,0,37.5,11,1,21,0,0,21.0,Shere Bangla National Stadium,0,0,2014,4
RahmatShah,Afghanistan,Bangladesh,24,37,3,0,64.86486486486487,5,0,7,0,0,0,The Rose Bowl,0,0,2019,25
RahmatShah,Afghanistan,Bangladesh,36,74,1,0,48.64864864864865,49,8,59,1,0,7.375,Shere Bangla National Stadium,0,0,2016,56
RahmatShah,Afghanistan,Scotland,26,31,1,0,83.87096774193549,0,0,0,0,0,0,Grange Cricket Club Ground Raeburn Place,0,0,2016,27
RahmatShah,Afghanistan,Zimbabwe,1,9,0,0,11.11111111111111,0,0,0,0,0,0,Harare Sports Club,0,0,2017,-5
RahmatShah,Afghanistan,Scotland,100,125,8,1,80.0,0,0,0,0,0,0,Grange Cricket Club Ground Raeburn Place,0,0,2016,126
RahmatShah,Afghanistan,Ireland,108,129,10,1,83.72093023255815,0,0,0,0,0,0,Greater Noida Sports Complex Ground,0,0,2017,136
RahmatShah,Afghanistan,Sri Lanka,2,11,0,0,18.181818181818183,0,0,0,0,0,0,Sophia Gardens,0,2,2019,12
RahmatShah,Afghanistan,Bangladesh,71,94,2,3,75.53191489361703,0,0,0,0,0,0,Shere Bangla National Stadium,0,1,2016,95
RahmatShah,Afghanistan,Ireland,0,4,0,0,0.0,11,1,11,0,0,11.0,Greater Noida Sports Complex Ground,0,0,2017,-8
RahmatShah,Afghanistan,Ireland,14,26,0,0,53.84615384615385,0,0,0,0,0,0,Civil Service Cricket Club Stormont,0,0,2016,10
RahmatShah,Afghanistan,New Zealand,0,4,0,0,0.0,29,4,21,0,0,5.25,The Cooper Associates County Ground,0,0,2019,-6
RahmatShah,Afghanistan,Ireland,62,90,7,1,68.88888888888889,25,4,13,1,0,3.25,Civil Service Cricket Club Stormont,0,1,2019,116
RahmatShah,Afghanistan,Australia,43,62,6,0,69.35483870967742,0,0,0,0,0,0,County Ground,0,0,2019,47
RahmatShah,Afghanistan,Pakistan,35,43,5,0,81.3953488372093,0,0,0,0,0,0,Headingley,0,0,2019,40
RahmatShah,Afghanistan,South Africa,6,22,1,0,27.27272727272727,0,0,0,0,0,0,Sophia Gardens,0,0,2019,1
RahmatShah,Afghanistan,Zimbabwe,53,67,3,0,79.1044776119403,0,0,0,0,0,0,Harare Sports Club,0,1,2017,72
RahmatShah,Afghanistan,West Indies,1,6,0,0,16.666666666666664,0,0,0,0,0,0,Darren Sammy National Cricket Stadium Gros Islet,0,1,2017,3
RahmatShah,Afghanistan,Zimbabwe,22,32,2,0,68.75,17,2,28,0,0,14.0,Queens Sports Club,0,0,2014,16
RahmatShah,Afghanistan,West Indies,33,54,4,0,61.111111111111114,0,0,0,0,0,0,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,0,0,2019,35
RahmatShah,Afghanistan,Scotland,113,116,11,2,97.41379310344827,5,0,13,0,0,0,Grange Cricket Club Raeburn Place,0,0,2019,144
RahmatShah,Afghanistan,Ireland,30,56,2,0,53.57142857142857,11,1,12,0,0,12.0,Civil Service Cricket Club Stormont,0,1,2016,36
RahmatShah,Afghanistan,Zimbabwe,10,24,0,0,41.66666666666667,0,0,0,0,0,0,Harare Sports Club,0,0,2017,4
RahmatShah,Afghanistan,Ireland,68,70,5,2,97.14285714285714,0,0,0,0,0,0,Greater Noida Sports Complex Ground,0,0,2017,85
RahmatShah,Afghanistan,West Indies,17,53,1,0,32.075471698113205,0,0,0,0,0,0,Darren Sammy National Cricket Stadium Gros Islet,0,0,2017,12
RahmatShah,Afghanistan,West Indies,10,17,0,1,58.82352941176471,0,0,0,0,0,0,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,0,0,2019,8
RahmatShah,Afghanistan,United Arab Emirates,7,13,0,0,53.84615384615385,34,5,32,5,0,6.4,Kinrara Academy Oval,0,0,2014,144
RahmatShah,Afghanistan,West Indies,61,83,6,1,73.49397590361446,0,0,0,0,0,0,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,0,0,2019,77
RahmatShah,Afghanistan,Zimbabwe,31,56,3,0,55.35714285714286,0,0,0,0,0,0,Harare Sports Club,0,0,2017,30
RahmatShah,Afghanistan,West Indies,62,80,10,0,77.5,0,0,0,0,0,0,Headingley,0,0,2019,80
RahmatShah,Afghanistan,Ireland,78,92,4,3,84.78260869565217,0,0,0,0,0,0,Greater Noida Sports Complex Ground,0,0,2017,96
RahmatShah,Afghanistan,Ireland,4,12,0,0,33.33333333333333,0,0,0,0,0,0,Civil Service Cricket Club Stormont,0,0,2019,-2
RahmatShah,Afghanistan,England,46,74,3,1,62.16216216216216,11,1,19,0,0,19.0,Old Trafford,0,2,2019,65
RahmatShah,Afghanistan,India,36,63,3,0,57.14285714285714,30,5,22,1,0,4.4,The Rose Bowl,0,1,2019,72
RahmatShah,Afghanistan,Zimbabwe,50,80,1,0,62.5,0,0,0,0,0,0,Harare Sports Club,0,0,2017,57
RahmatShah,Afghanistan,Ireland,8,19,1,0,42.10526315789473,0,0,0,0,0,0,Greater Noida Sports Complex Ground,0,0,2017,3
RahmatShah,Afghanistan,Ireland,48,70,4,0,68.57142857142857,35,5,30,2,0,6.0,Civil Service Cricket Club Stormont,0,0,2016,100
RahmatShah,Afghanistan,Bangladesh,0,2,0,0,0.0,50,8,30,1,0,3.75,Shere Bangla National Stadium,0,0,2016,23
