Player name,Country,Opponent team,Runs Scored,Balls played,Four,Six,Strike Rate,Balls bowled,over,Runs Given,Wickets,Maiden Over,Economy,Venue,Total Score
Player name,Country,Opponent team,Runs Scored,Balls played,Four,Six,Strike Rate,Balls bowled,over,Runs Given,Wickets,Maiden Over,Economy,Venue,Total Score
Player name,Country,Opponent team,Runs Scored,Balls played,Four,Six,Strike Rate,Balls bowled,over,Runs Given,Wickets,Maiden Over,Economy,Venue,Total Score
AsifAli,Pakistan,Sri Lanka,6,10,0,0,60.0,0,0,0,0,0,0,Gaddafi Stadium,4
AsifAli,Pakistan,Sri Lanka,1,2,0,0,50.0,0,0,0,0,0,0,Gaddafi Stadium,-3
AsifAli,Pakistan,Sri Lanka,29,29,3,0,100.0,0,0,0,0,0,0,Gaddafi Stadium,32
AsifAli,Pakistan,Sri Lanka,29,29,3,0,100.0,0,0,0,0,0,0,Gaddafi Stadium,32
AsifAli,Pakistan,Sri Lanka,6,10,0,0,60.0,0,0,0,0,0,0,Gaddafi Stadium,4
AsifAli,Pakistan,Sri Lanka,1,2,0,0,50.0,0,0,0,0,0,0,Gaddafi Stadium,-3
AsifAli,Pakistan,Sri Lanka,29,29,3,0,100.0,0,0,0,0,0,0,Gaddafi Stadium,32
AsifAli,Pakistan,Sri Lanka,6,10,0,0,60.0,0,0,0,0,0,0,Gaddafi Stadium,4
AsifAli,Pakistan,Sri Lanka,1,2,0,0,50.0,0,0,0,0,0,0,Gaddafi Stadium,-3
AsifAli,Pakistan,Sri Lanka,29,29,3,0,100.0,0,0,0,0,0,0,Gaddafi Stadium,32
AsifAli,Pakistan,Sri Lanka,29,29,3,0,100.0,0,0,0,0,0,0,Gaddafi Stadium,32
AsifAli,Pakistan,Sri Lanka,29,29,3,0,100.0,0,0,0,0,0,0,Gaddafi Stadium,32
AsifAli,Pakistan,Sri Lanka,29,29,3,0,100.0,0,0,0,0,0,0,Gaddafi Stadium,32
