Player name,Country,Opponent team,Runs Scored,Balls played,Four,Six,Strike Rate,Balls bowled,over,Runs Given,Wickets,Maiden Over,Economy,Venue,Total Score
Player name,Country,Opponent team,Runs Scored,Balls played,Four,Six,Strike Rate,Balls bowled,over,Runs Given,Wickets,Maiden Over,Economy,Venue,Total Score
Player name,Country,Opponent team,Runs Scored,Balls played,Four,Six,Strike Rate,Balls bowled,over,Runs Given,Wickets,Maiden Over,Economy,Venue,Total Score
SMHarwood,Australia,England,0,0,0,0,0,24,4,45,1,0,11.25,Sydney Cricket Ground,19
SMHarwood,Australia,South Africa,0,0,0,0,0,23,3,21,2,0,7.0,SuperSport Park,50
SMHarwood,Australia,South Africa,0,0,0,0,0,25,4,49,0,0,12.25,New Wanderers Stadium,-6
SMHarwood,Australia,England,0,0,0,0,0,24,4,45,1,0,11.25,Sydney Cricket Ground,19
SMHarwood,Australia,South Africa,0,0,0,0,0,23,3,21,2,0,7.0,SuperSport Park,50
SMHarwood,Australia,South Africa,0,0,0,0,0,25,4,49,0,0,12.25,New Wanderers Stadium,-6
SMHarwood,Australia,England,0,0,0,0,0,24,4,45,1,0,11.25,Sydney Cricket Ground,19
SMHarwood,Australia,South Africa,0,0,0,0,0,23,3,21,2,0,7.0,SuperSport Park,50
SMHarwood,Australia,South Africa,0,0,0,0,0,25,4,49,0,0,12.25,New Wanderers Stadium,-6
