DElgar,South Africa,England,42,61,2,0,68.85245901639344,24,4,21,0,0,5.25,Kennington Oval,0,1,2012,52
DElgar,South Africa,England,1,10,0,0,10.0,24,4,20,0,0,5.0,Trent Bridge,0,0,2012,-3
DElgar,South Africa,England,35,61,1,0,57.377049180327866,29,4,18,1,0,4.5,Lord's,0,0,2012,61
DElgar,South Africa,England,15,28,1,0,53.57142857142857,17,2,15,1,0,7.5,The Rose Bowl,0,2,2012,53
DElgar,South Africa,India,5,2,0,0,250.0,0,0,0,0,0,0,Wankhede Stadium,0,0,2015,5
