Player name,Country,Opponent team,Runs Scored,Balls played,Four,Six,Strike Rate,Balls bowled,over,Runs Given,Wickets,Maiden Over,Economy,Venue,Total Score
Player name,Country,Opponent team,Runs Scored,Balls played,Four,Six,Strike Rate,Balls bowled,over,Runs Given,Wickets,Maiden Over,Economy,Venue,Total Score
Player name,Country,Opponent team,Runs Scored,Balls played,Four,Six,Strike Rate,Balls bowled,over,Runs Given,Wickets,Maiden Over,Economy,Venue,Total Score
PRPBoissevain,Netherlands,United Arab Emirates,0,0,0,0,0,24,4,29,1,0,7.25,Sportpark Westvliet,25
PRPBoissevain,Netherlands,United Arab Emirates,0,2,0,0,0.0,23,3,19,1,0,6.333333333333333,VRA Ground,17
PRPBoissevain,Netherlands,United Arab Emirates,0,2,0,0,0.0,23,3,19,1,0,6.333333333333333,VRA Ground,17
PRPBoissevain,Netherlands,United Arab Emirates,0,0,0,0,0,24,4,29,1,0,7.25,Sportpark Westvliet,25
PRPBoissevain,Netherlands,United Arab Emirates,0,2,0,0,0.0,23,3,19,1,0,6.333333333333333,VRA Ground,17
PRPBoissevain,Netherlands,United Arab Emirates,0,0,0,0,0,24,4,29,1,0,7.25,Sportpark Westvliet,25
