HSModi,Kenya,Bangladesh,22,52,2,0,42.30769230769231,0,0,0,0,0,0,Gymkhana Club Ground,0,0,2006,18
HSModi,Kenya,Bangladesh,1,7,0,0,14.285714285714285,0,0,0,0,0,0,Gymkhana Club Ground,0,1,2006,3
