Player name,Country,Opponent team,Runs Scored,Balls played,Four,Six,Strike Rate,Balls bowled,over,Runs Given,Wickets,Maiden Over,Economy,Venue,Total Score
Player name,Country,Opponent team,Runs Scored,Balls played,Four,Six,Strike Rate,Balls bowled,over,Runs Given,Wickets,Maiden Over,Economy,Venue,Total Score
Player name,Country,Opponent team,Runs Scored,Balls played,Four,Six,Strike Rate,Balls bowled,over,Runs Given,Wickets,Maiden Over,Economy,Venue,Total Score
FNsubuga,Uganda,Botswana,0,0,0,0,0,24,4,20,2,0,5.0,Lugogo Cricket Oval,52
FNsubuga,Uganda,Kenya,9,12,0,1,75.0,11,1,12,0,0,12.0,Lugogo Cricket Oval,11
FNsubuga,Uganda,Namibia,7,4,0,0,175.0,11,1,15,0,0,15.0,Kyambogo Cricket Oval,7
FNsubuga,Uganda,Namibia,7,4,0,0,175.0,11,1,15,0,0,15.0,Kyambogo Cricket Oval,7
FNsubuga,Uganda,Kenya,9,12,0,1,75.0,11,1,12,0,0,12.0,Lugogo Cricket Oval,11
FNsubuga,Uganda,Botswana,0,0,0,0,0,24,4,20,2,0,5.0,Lugogo Cricket Oval,52
FNsubuga,Uganda,Namibia,7,4,0,0,175.0,11,1,15,0,0,15.0,Kyambogo Cricket Oval,7
FNsubuga,Uganda,Kenya,9,12,0,1,75.0,11,1,12,0,0,12.0,Lugogo Cricket Oval,11
FNsubuga,Uganda,Botswana,0,0,0,0,0,24,4,20,2,0,5.0,Lugogo Cricket Oval,52
FNsubuga,Uganda,Namibia,7,4,0,0,175.0,11,1,15,0,0,15.0,Kyambogo Cricket Oval,7
