Player name,Country,Opponent team,Runs Scored,Balls played,Four,Six,Strike Rate,Balls bowled,over,Runs Given,Wickets,Maiden Over,Economy,Venue,Total Score
Player name,Country,Opponent team,Runs Scored,Balls played,Four,Six,Strike Rate,Balls bowled,over,Runs Given,Wickets,Maiden Over,Economy,Venue,Total Score
Player name,Country,Opponent team,Runs Scored,Balls played,Four,Six,Strike Rate,Balls bowled,over,Runs Given,Wickets,Maiden Over,Economy,Venue,Total Score
VSSolanki,England,Australia,9,5,1,0,180.0,0,0,0,0,0,0,The Rose Bowl,10
VSSolanki,England,New Zealand,24,25,3,0,96.0,0,0,0,0,0,0,Kingsmead,27
VSSolanki,England,India,43,31,5,1,138.70967741935485,0,0,0,0,0,0,Kingsmead,50
VSSolanki,England,New Zealand,24,25,3,0,96.0,0,0,0,0,0,0,Kingsmead,27
VSSolanki,England,India,43,31,5,1,138.70967741935485,0,0,0,0,0,0,Kingsmead,50
VSSolanki,England,Australia,9,5,1,0,180.0,0,0,0,0,0,0,The Rose Bowl,10
VSSolanki,England,New Zealand,24,25,3,0,96.0,0,0,0,0,0,0,Kingsmead,27
VSSolanki,England,India,43,31,5,1,138.70967741935485,0,0,0,0,0,0,Kingsmead,50
VSSolanki,England,Australia,9,5,1,0,180.0,0,0,0,0,0,0,The Rose Bowl,10
VSSolanki,England,New Zealand,24,25,3,0,96.0,0,0,0,0,0,0,Kingsmead,27
