Player name,Country,Opponent team,Runs Scored,Balls played,Four,Six,Strike Rate,Balls bowled,over,Runs Given,Wickets,Maiden Over,Economy,Venue,Total Score
Player name,Country,Opponent team,Runs Scored,Balls played,Four,Six,Strike Rate,Balls bowled,over,Runs Given,Wickets,Maiden Over,Economy,Venue,Total Score
Player name,Country,Opponent team,Runs Scored,Balls played,Four,Six,Strike Rate,Balls bowled,over,Runs Given,Wickets,Maiden Over,Economy,Venue,Total Score
DPaterson,South Africa,New Zealand,0,0,0,0,0,11,1,14,0,0,14.0,Eden Park,0
DPaterson,South Africa,Sri Lanka,0,0,0,0,0,23,3,39,0,0,13.0,Newlands,-6
DPaterson,South Africa,England,0,0,0,0,0,23,3,32,4,0,10.666666666666666,Sophia Gardens,104
DPaterson,South Africa,England,4,1,0,0,400.0,27,4,34,1,0,8.5,County Ground,29
DPaterson,South Africa,England,0,0,0,0,0,23,3,32,4,0,10.666666666666666,Sophia Gardens,104
DPaterson,South Africa,Sri Lanka,0,0,0,0,0,23,3,39,0,0,13.0,Newlands,-6
DPaterson,South Africa,England,4,1,0,0,400.0,27,4,34,1,0,8.5,County Ground,29
DPaterson,South Africa,New Zealand,0,0,0,0,0,11,1,14,0,0,14.0,Eden Park,0
DPaterson,South Africa,England,0,0,0,0,0,23,3,32,4,0,10.666666666666666,Sophia Gardens,104
DPaterson,South Africa,Sri Lanka,0,0,0,0,0,23,3,39,0,0,13.0,Newlands,-6
DPaterson,South Africa,England,4,1,0,0,400.0,27,4,34,1,0,8.5,County Ground,29
DPaterson,South Africa,New Zealand,0,0,0,0,0,11,1,14,0,0,14.0,Eden Park,0
DPaterson,South Africa,England,0,0,0,0,0,23,3,32,4,0,10.666666666666666,Sophia Gardens,104
DPaterson,South Africa,England,0,0,0,0,0,23,3,32,4,0,10.666666666666666,Sophia Gardens,104
