version,1.3.0
info,team,United Arab Emirates
info,team,Jersey
info,gender,male
info,season,2019/20
info,date,2019/10/22
info,competition,ICC Men's T20 World Cup Qualifier
info,match_number,21
info,venue,Tolerance Oval
info,city,Abu Dhabi
info,toss_winner,Jersey
info,toss_decision,bat
info,player_of_match,B Ward
info,umpire,Sharfuddoula
info,umpire,Ahmed Shah Pakteen
info,reserve_umpire,RR Wimalasiri
info,match_referee,GS Lakshmi
info,winner,Jersey
info,winner_runs,35
ball,1,0.1,Jersey,NJ Ferraby,H Carlyon,Junaid Siddique (2),0,0,"",""
ball,1,0.2,Jersey,NJ Ferraby,H Carlyon,Junaid Siddique (2),0,0,"",""
ball,1,0.3,Jersey,NJ Ferraby,H Carlyon,Junaid Siddique (2),4,0,"",""
ball,1,0.4,Jersey,NJ Ferraby,H Carlyon,Junaid Siddique (2),0,0,"",""
ball,1,0.5,Jersey,NJ Ferraby,H Carlyon,Junaid Siddique (2),0,0,"",""
ball,1,0.6,Jersey,NJ Ferraby,H Carlyon,Junaid Siddique (2),1,0,"",""
ball,1,1.1,Jersey,NJ Ferraby,H Carlyon,Sultan Ahmed (2),4,0,"",""
ball,1,1.2,Jersey,NJ Ferraby,H Carlyon,Sultan Ahmed (2),2,0,"",""
ball,1,1.3,Jersey,NJ Ferraby,H Carlyon,Sultan Ahmed (2),0,0,"",""
ball,1,1.4,Jersey,NJ Ferraby,H Carlyon,Sultan Ahmed (2),0,0,bowled,NJ Ferraby
ball,1,1.5,Jersey,BDH Stevens,H Carlyon,Sultan Ahmed (2),1,0,"",""
ball,1,1.6,Jersey,H Carlyon,BDH Stevens,Sultan Ahmed (2),0,0,"",""
ball,1,2.1,Jersey,BDH Stevens,H Carlyon,Junaid Siddique (2),0,0,"",""
ball,1,2.2,Jersey,BDH Stevens,H Carlyon,Junaid Siddique (2),1,0,"",""
ball,1,2.3,Jersey,H Carlyon,BDH Stevens,Junaid Siddique (2),3,0,"",""
ball,1,2.4,Jersey,BDH Stevens,H Carlyon,Junaid Siddique (2),4,0,"",""
ball,1,2.5,Jersey,BDH Stevens,H Carlyon,Junaid Siddique (2),1,0,"",""
ball,1,2.6,Jersey,H Carlyon,BDH Stevens,Junaid Siddique (2),1,0,"",""
ball,1,3.1,Jersey,H Carlyon,BDH Stevens,Sultan Ahmed (2),1,0,"",""
ball,1,3.2,Jersey,BDH Stevens,H Carlyon,Sultan Ahmed (2),2,0,"",""
ball,1,3.3,Jersey,BDH Stevens,H Carlyon,Sultan Ahmed (2),1,0,"",""
ball,1,3.4,Jersey,H Carlyon,BDH Stevens,Sultan Ahmed (2),1,0,"",""
ball,1,3.5,Jersey,BDH Stevens,H Carlyon,Sultan Ahmed (2),0,0,"",""
ball,1,3.6,Jersey,BDH Stevens,H Carlyon,Sultan Ahmed (2),1,0,"",""
ball,1,4.1,Jersey,BDH Stevens,H Carlyon,Junaid Siddique (2),4,0,"",""
ball,1,4.2,Jersey,BDH Stevens,H Carlyon,Junaid Siddique (2),0,0,"",""
ball,1,4.3,Jersey,BDH Stevens,H Carlyon,Junaid Siddique (2),0,0,"",""
ball,1,4.4,Jersey,BDH Stevens,H Carlyon,Junaid Siddique (2),0,0,"",""
ball,1,4.5,Jersey,BDH Stevens,H Carlyon,Junaid Siddique (2),1,0,"",""
ball,1,4.6,Jersey,H Carlyon,BDH Stevens,Junaid Siddique (2),6,0,"",""
ball,1,5.1,Jersey,BDH Stevens,H Carlyon,Rohan Mustafa,0,0,"",""
ball,1,5.2,Jersey,BDH Stevens,H Carlyon,Rohan Mustafa,0,0,stumped,BDH Stevens
ball,1,5.3,Jersey,JW Jenner,H Carlyon,Rohan Mustafa,1,0,"",""
ball,1,5.4,Jersey,H Carlyon,JW Jenner,Rohan Mustafa,2,0,"",""
ball,1,5.5,Jersey,H Carlyon,JW Jenner,Rohan Mustafa,0,0,"",""
ball,1,5.6,Jersey,H Carlyon,JW Jenner,Rohan Mustafa,0,0,"",""
ball,1,6.1,Jersey,JW Jenner,H Carlyon,Waheed Ahmed,1,0,"",""
ball,1,6.2,Jersey,H Carlyon,JW Jenner,Waheed Ahmed,0,0,"",""
ball,1,6.3,Jersey,H Carlyon,JW Jenner,Waheed Ahmed,2,0,"",""
ball,1,6.4,Jersey,H Carlyon,JW Jenner,Waheed Ahmed,0,1,"",""
ball,1,6.5,Jersey,JW Jenner,H Carlyon,Waheed Ahmed,1,0,"",""
ball,1,6.6,Jersey,H Carlyon,JW Jenner,Waheed Ahmed,0,0,bowled,H Carlyon
ball,1,7.1,Jersey,JW Jenner,NA Greenwood,Ahmed Raza,2,0,"",""
ball,1,7.2,Jersey,JW Jenner,NA Greenwood,Ahmed Raza,0,0,"",""
ball,1,7.3,Jersey,JW Jenner,NA Greenwood,Ahmed Raza,1,0,"",""
ball,1,7.4,Jersey,NA Greenwood,JW Jenner,Ahmed Raza,1,0,"",""
ball,1,7.5,Jersey,JW Jenner,NA Greenwood,Ahmed Raza,1,0,"",""
ball,1,7.6,Jersey,NA Greenwood,JW Jenner,Ahmed Raza,1,0,"",""
ball,1,8.1,Jersey,NA Greenwood,JW Jenner,Waheed Ahmed,0,0,"",""
ball,1,8.2,Jersey,NA Greenwood,JW Jenner,Waheed Ahmed,1,0,"",""
ball,1,8.3,Jersey,JW Jenner,NA Greenwood,Waheed Ahmed,2,0,"",""
ball,1,8.4,Jersey,JW Jenner,NA Greenwood,Waheed Ahmed,1,0,"",""
